Unnamed: 0,track_id,Artist,Album,Track,Popularity,duration_ms,explicit,Danceability,Energy,key,Loudness,mode,speechiness,Acousticness,instrumentalness,liveness,Valence,BPM,time_signature,Genre,Year
83894,5Zj7nQgikLMlf2Gc8ss0BE,Ferry Corsten;Haris,Hello World,Back To Paradise,46,195920,False,0.468,0.673,6,-5.428,0,0.0297,0.000353,0.0,0.274,0.221,127.932,4,progressive-house,2024
83895,35je53nGcUJwuA0sF5lr9u,Above & Beyond;Zoë Johnston;Etherwood,10 Years of Group Therapy (Part 2),Giving It Out - Etherwood Remix,51,321379,False,0.335,0.777,1,-5.599,1,0.0431,0.00317,0.0721,0.108,0.0611,109.04,5,progressive-house,2024
83896,40MXr7BMh3ShPf2b9giSRt,Swedish House Mafia;The Weeknd;Moojo,Moth To A Flame (Moojo Remix),"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix",54,436721,False,0.681,0.915,0,-7.549,0,0.0423,0.00102,0.413,0.0731,0.109,121.996,4,progressive-house,2024
83897,6TPOnvkXTuOkkMM2P7WZ7i,Austin Leeds;Mizzo,Tell You Something,Tell You Something,33,192413,False,0.738,0.896,6,-4.909,0,0.0557,0.0311,0.0169,0.133,0.368,115.998,4,progressive-house,2024
83898,5aprEINVTgXGT3avmHyxSW,Kura,Armada Music - ADE 2022,White Line (The One),1,268800,False,0.692,0.795,7,-7.356,1,0.0325,0.000633,0.674,0.0997,0.0363,124.989,4,progressive-house,2024
83899,7hoE6tBvjppcNyVQEaLoKc,Jerome Isma-Ae,Wake Your Mind Radio 444,Smile When You Kill Me 2015 (Throwback) [WYM444],10,225415,False,0.667,0.839,6,-8.114,0,0.0391,0.00645,0.181,0.657,0.0389,127.992,4,progressive-house,2024
83900,2edcAWwKM7SQajsFGP0edC,deadmau5;Kaskade,I Remember,I Remember,54,593600,False,0.848,0.497,11,-7.124,0,0.0529,0.0201,0.297,0.217,0.615,128.013,4,progressive-house,2024
83901,6A8llSO9QFF4djCCmuCrNu,Calvin Harris,Ready For The Weekend,Flashback,56,227880,False,0.266,0.95,9,-5.646,0,0.05,0.00212,0.000991,0.0922,0.158,127.986,4,progressive-house,2024
83902,62OQBLpD3TmkqbtTPqqdRt,Tchami,Adieu,Adieu,58,413333,False,0.717,0.747,11,-4.932,0,0.0409,0.0467,0.635,0.0772,0.335,125.983,4,progressive-house,2024
83903,1xniUfCvv0CGGHgbZD5C0q,Dimitri Vegas & Like Mike;Like Mike,Stay A While (Radio Edit),Stay A While - Radio Edit,38,232000,False,0.55,0.652,0,-7.418,1,0.0499,0.0375,0.0,0.11,0.16,119.918,4,progressive-house,2024
83904,4Y96sBPDQARk39recOzBo9,Marshmello,Love U,Love U,41,207887,False,0.532,0.954,2,0.605,0,0.0393,0.0953,0.00828,0.294,0.77,141.963,4,progressive-house,2024
83905,4KX39APEOO2EgiZFkcJOfR,Martin Garrix;Matisse & Sadko,Together,Together,44,221274,False,0.509,0.729,1,-4.773,1,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,4,progressive-house,2024
83906,5OWWBPmbl5abcQlsCHieFK,Spencer Brown;Ben Böhmer,Phases,Phases,45,266730,False,0.702,0.659,9,-10.705,1,0.24,0.0742,0.849,0.191,0.118,124.019,4,progressive-house,2024
83907,6zf6b2S8E2L3Z2iYiDFQfs,Lane 8,Brightest Lights,Brightest Lights (feat. POLIÇA),47,412800,False,0.698,0.641,5,-11.253,0,0.0397,0.323,0.826,0.114,0.262,125.012,4,progressive-house,2024
83908,4lgEtC1W3xZSRFoJuPLmkk,Le Youth,Virgo,Virgo,50,324000,False,0.593,0.871,8,-8.068,1,0.0386,0.279,0.894,0.131,0.0719,121.994,4,progressive-house,2024
83909,356X9AHexTmUwTAz61nV0p,Marshmello;Southside;Giggs;SAINt JHN,Been Thru This Before,Been Thru This Before (with Giggs & SAINt JHN),49,207140,True,0.878,0.715,10,-2.069,0,0.0342,0.157,0.0,0.103,0.835,130.013,4,progressive-house,2024
83910,0poEFjyV2iHKtxjdWFwjmS,Afrojack;Ally Brooke,All Night (feat. Ally Brooke),All Night (feat. Ally Brooke),49,166413,False,0.593,0.877,0,-3.825,0,0.0677,0.123,0.0,0.503,0.635,123.76,4,progressive-house,2024
83911,4O2gRMLAIQYHXe25wjeTFj,Jay Hardway,Electric Elephants,Electric Elephants,48,173087,False,0.588,0.927,6,-1.78,0,0.064,0.00293,0.403,0.211,0.254,127.946,4,progressive-house,2024
83912,0GevQZGBPYjfPzK8e3jxzl,Afrojack;DLMT;Brandyn Burnette,Wish You Were Here (feat. Brandyn Burnette),Wish You Were Here (feat. Brandyn Burnette),47,173778,False,0.643,0.952,6,-3.588,0,0.129,0.0852,2.24e-06,0.306,0.588,126.187,4,progressive-house,2024
83913,2WIwmd809qDTOn4UJgDnNi,Steve Angello;Laidback Luke;Robin S,Show Me Love,Show Me Love - Radio Edit,61,184846,False,0.654,0.856,5,-4.197,1,0.0586,0.517,0.0,0.128,0.574,129.928,4,progressive-house,2024
83914,4UGtoN1j6i8gtMb64Y2cDY,Cubicolor,Lose Your Senses,Lose Your Senses,44,388000,False,0.729,0.585,5,-11.716,0,0.0514,0.117,0.318,0.144,0.0556,121.988,4,progressive-house,2024
83915,0dfy8LYDzGRC2TMMde0vex,Mike Williams;Brezy,Don't Hurt (feat. Brezy),Don't Hurt (feat. Brezy),48,215624,False,0.648,0.78,1,-6.065,0,0.041,0.035,4.31e-05,0.182,0.307,128.004,4,progressive-house,2024
83916,2Ee4xp5gWMeLavEWHaXe8K,twoloud,Greatest DJ,Greatest DJ,50,189514,False,0.55,0.961,2,-3.05,1,0.0412,0.000629,0.763,0.0718,0.0391,128.027,4,progressive-house,2024
83917,0vAXgfcS2hMaml2hAS1lgm,Julian Calor;Ava Silver,No Fear Anymore,No Fear Anymore,52,202285,False,0.613,0.875,7,-4.71,0,0.0671,0.0329,0.00103,0.12,0.106,139.935,4,progressive-house,2024
83918,4pBykn8eWxl3O9JvIHZXj4,Armin van Buuren;Vini Vici;Alok;Zafrir,United,United,50,217391,False,0.643,0.957,1,-5.026,1,0.0892,0.0565,0.841,0.0763,0.281,138.073,4,progressive-house,2024
83919,7bxnKAamR3snQ1VGLuVfC1,Lush & Simon;XOV,City Of Lights (Vocal Mix),City Of Lights,51,204375,False,0.429,0.922,2,-1.814,1,0.0935,0.0766,0.0,0.0668,0.21,128.168,4,progressive-house,2024
83920,39CyGsoGoW4yayA731IP4s,Dimitri Vegas & Like Mike;Azteck;Angemi,We'll Be Dancing Soon,We'll Be Dancing Soon,52,158312,False,0.763,0.853,9,-4.538,0,0.17,0.0565,2.62e-06,0.149,0.501,119.958,4,progressive-house,2024
83921,2eotSKVADMMV6qaY15qDOd,Martin Garrix;Matisse & Sadko,Break Through The Silence EP,Break Through The Silence - Radio Edit,48,204772,False,0.573,0.95,9,-5.167,1,0.0666,0.00289,0.00119,0.299,0.153,128.013,4,progressive-house,2024
83922,0kbd4eKn7jyHTjdIBX6aZk,Curbi;Helen,Losing Sleep,Losing Sleep,52,169252,False,0.834,0.736,8,-3.905,0,0.0452,0.134,4.56e-06,0.296,0.335,122.029,4,progressive-house,2024
83923,0KU8W0lHfsNlH7lfV1dz29,Above & Beyond;anamē;Marty Longstaff,Gratitude,Gratitude,56,233619,False,0.521,0.927,10,-4.63,1,0.036,0.00307,0.0138,0.125,0.0429,128.05,4,progressive-house,2024
83924,6yf6FF8BxqLqEr87RFY96m,Armin van Buuren;AVIRA;Chicane,Offshore,Offshore,53,199680,False,0.533,0.949,5,-5.978,0,0.0399,0.00111,0.903,0.129,0.353,125.008,4,progressive-house,2024
83925,5LTeqr4WhuXG6ctnIjVj3t,Eelke Kleijn;Ost;Nora En Pure,Moments Of Clarity (The Remixes),Lost Souls - Nora En Pure Remix,46,221495,False,0.672,0.9,6,-6.909,0,0.0348,0.0551,0.381,0.535,0.0386,117.997,4,progressive-house,2024
83926,5zXyoTtfe1YRXWeilcPcaJ,ATTLAS;Mango,Over The Water,Over The Water,50,210000,False,0.628,0.769,8,-9.046,1,0.0326,0.00676,0.546,0.0632,0.192,120.003,4,progressive-house,2024
83927,0ycG3FRZqK3pUGWhQCPgAN,Dannic;Parah Dice,Get Over You,Get Over You,59,189250,False,0.687,0.694,5,-5.357,0,0.0668,0.0686,3.01e-05,0.373,0.435,123.99,4,progressive-house,2024
83928,4GT1NVYkxsN3grh7zclyLa,Tujamo;VINNE;Murotani,Techno Party,Techno Party,60,197142,False,0.607,0.883,11,-6.75,1,0.0519,0.000438,0.426,0.368,0.036,126.023,4,progressive-house,2024
83929,37107dPB28NderX4Tpbirg,Syn Cole;MKLA,Side By Side (with MKLA),Side By Side (with MKLA),51,153870,False,0.749,0.794,5,-6.798,0,0.0379,0.0198,3.67e-05,0.1,0.385,123.955,4,progressive-house,2024
83930,5xsOvbyD4XvvNQqQC6U4Wa,Sick Individuals;Nevve,Symphony,Symphony,45,202148,False,0.514,0.888,3,-3.796,1,0.0698,0.0374,6.42e-05,0.123,0.183,127.82,4,progressive-house,2024
83931,07F3l9pvdeysyHwIjNHowQ,JODA;Robyn Sherwell;Jono Grant,Group Therapy 500 Live From Los Angeles - Deep Set,Closer - Jono Grant's Deep Mix,36,233966,False,0.619,0.723,2,-9.814,0,0.0351,0.0155,0.729,0.255,0.135,123.997,4,progressive-house,2024
83932,2LzNiHhXOhNNoeQoamNuPj,Tom Swoon;Mosimann;Ilang,I'm Leaving (Mosimann Live Edit),I'm Leaving - Mosimann Live Edit,42,200852,False,0.559,0.628,11,-5.53,1,0.0292,0.228,0.0,0.063,0.241,128.0,4,progressive-house,2024
83933,4HElAyseA6VciKAJTLuxSU,Braxton;Jody Wisternoff;James Grant;Ezequiel Arias,Group Therapy 500 Live From Los Angeles - Deep Set,SpaceTime - Ezequiel Arias Remix,37,304560,False,0.695,0.859,10,-9.304,0,0.0404,0.00519,0.925,0.0617,0.364,122.93,4,progressive-house,2024
83934,6S8hzeDFZmsJbQCO3w97Zz,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,Funk Wav Bounces Vol. 2,"Stay With Me (Part 2) (with Justin Timberlake, Halsey & Pharrell)",56,83736,False,0.718,0.88,11,-6.137,0,0.0351,0.0245,0.00386,0.263,0.927,126.002,4,progressive-house,2024
83935,4vkYp7G6zyr146FlLH1z1R,Nox Vahn;Joseph Ray,Group Therapy 500 Live From Los Angeles - Deep Set,Inhibitions,34,293726,False,0.652,0.924,11,-8.993,0,0.0384,0.00723,0.647,0.0666,0.132,125.246,4,progressive-house,2024
83936,6HnC8UJ9WqKUwx3dcha5Md,Mat Zo;OLAN;Fred Falke,Journey To ABGT500 pt.2,Colours (ABGT499D3) - Fred Falke Remix,38,202622,False,0.647,0.839,5,-6.864,0,0.0395,4.99e-05,0.499,0.202,0.191,122.04,4,progressive-house,2024
83937,1lxnoJqgaVR7swVfxwrASs,JODA;PROFF,Group Therapy 500 Live From Los Angeles - Deep Set,No One Walks Away - PROFF Outro Mix,34,420429,False,0.598,0.864,5,-8.111,1,0.0354,0.0055,0.877,0.669,0.0358,125.936,4,progressive-house,2024
83938,0DiTeEH38dwM9Vstp4R5dj,Mat Zo;Chuck D,Journey To ABGT500 pt.2,Pyramid Scheme (ABGT499D3),34,219375,False,0.626,0.834,10,-7.969,0,0.0581,0.000515,0.62,0.452,0.511,128.04,4,progressive-house,2024
83939,0oZDidA985NcUVE2GhnHI1,Sick Individuals,I Want You,I Want You,53,186575,False,0.673,0.952,7,-2.333,0,0.0462,0.0586,3.79e-06,0.296,0.624,127.936,4,progressive-house,2024
83940,3HAzRRDlXJJPySg2r3cRlY,Simon Doty,Journey To ABGT500 pt.2,Living Sound (ABGT499D3),37,232258,False,0.594,0.824,1,-8.895,1,0.0437,0.000961,0.847,0.161,0.0593,123.997,4,progressive-house,2024
83941,2Fn66Mos1yElxdJBadXgpO,Armin van Buuren,Computers Take Over The World,Computers Take Over The World,56,152250,False,0.775,0.832,1,-5.742,1,0.178,0.0064,0.0495,0.12,0.76,139.913,4,progressive-house,2024
83942,15Gx9EfVLZ4lx5dzWEFair,Mat Zo;Eyes That Lie,Journey To ABGT500 pt.2,Hurricane (ABGT499D3),34,271600,False,0.536,0.812,1,-8.17,1,0.0455,0.000132,0.159,0.308,0.2,129.909,4,progressive-house,2024
83943,09t7KGZdY0RWsIXB3UviY6,Grum;Natalie Shay,Journey To ABGT500 pt.2,Afterglow (ABGT499D3),36,303750,False,0.522,0.776,11,-7.718,1,0.0397,0.00016,0.0123,0.262,0.0385,127.966,4,progressive-house,2024
83944,68HDdKx3xQUh2U7CErYN1j,Grum,Journey To ABGT500 pt.2,Drifting Away (ABGT499D3),36,247619,False,0.541,0.895,6,-8.707,0,0.0426,0.000338,0.462,0.176,0.127,125.994,4,progressive-house,2024
83945,2Fs5fnxRdf7XsvgmlUAOwQ,Andrew Bayer;OLAN,Journey To ABGT500 pt.2,Under Pressure (ABGT499D3),38,336963,False,0.518,0.726,10,-9.088,1,0.046,0.0315,0.000257,0.255,0.113,118.034,4,progressive-house,2024
83946,6yw0mnCGfmugYdObs1IZR6,Dosem,Journey To ABGT500 pt.2,Extraction (ABGT499D3),37,263225,False,0.648,0.745,11,-7.196,1,0.0318,8.57e-05,0.936,0.113,0.219,124.004,4,progressive-house,2024
83947,3XhEYvZyeGjrvJWYu0ff38,Grum;Sarah Appel,Journey To ABGT500 pt.2,Come Alive (ABGT499D3),37,257419,False,0.504,0.761,4,-8.407,1,0.0371,7.39e-06,0.378,0.147,0.394,124.007,4,progressive-house,2024
83948,7pGlPdeDTDXK1iTvm11o3E,Robbie Rivera;CASSIMM,Q-Tracks for your Dj Set Tech House 14,Filter - CASSIMM Extended Remix,0,372750,False,0.8,0.958,5,-6.893,1,0.0727,0.000854,0.875,0.229,0.681,124.993,4,progressive-house,2024
83949,715tkqOhDEkRyQ4RgVRz6m,Robbie Rivera;Vanilla Ace;dharkfunkh,Balearic House Winter 2022,Follow My Bassline - Vanilla Ace & Dharkfunkh Remix,0,407855,False,0.804,0.717,1,-9.211,1,0.0488,0.00012,0.795,0.195,0.486,123.002,4,progressive-house,2024
83950,6BxSem6OQcmyQf4hDd81Rt,Dash Berlin,Oceans,Oceans,51,222072,False,0.49,0.861,11,-2.683,0,0.0445,0.0496,0.0,0.102,0.324,132.014,4,progressive-house,2024
83951,5fYN8kPYyAWWJUBX57vmXb,Oliver Heldens;Boy Matthews,Details (feat. Boy Matthews),Details (feat. Boy Matthews),53,156912,False,0.751,0.714,2,-6.502,0,0.0379,0.0259,0.000504,0.0508,0.529,120.007,4,progressive-house,2024
83952,3aXe8VUP85CI9RbgaOyEvB,Borgeous;Zaeden,Yesterday,Yesterday,26,210110,False,0.57,0.792,4,-3.289,1,0.0583,0.0086,0.0,0.144,0.117,127.943,4,progressive-house,2024
83953,1GbVo45KvYX3chroJggkIx,Martin Garrix,Oops,Oops,46,232509,False,0.618,0.535,1,-6.941,1,0.0421,0.00115,0.0,0.377,0.154,128.022,4,progressive-house,2024
83954,7KC9bnTvAbU3gJTBej0qP3,Sander van Doorn;Martin Garrix;DVBBS;Aleesia,Gold Skies (feat. Aleesia) [Radio Edit],Gold Skies (feat. Aleesia) - Radio Edit,40,235327,False,0.476,0.771,9,-5.846,0,0.0412,0.0294,0.0136,0.553,0.164,128.018,4,progressive-house,2024
83955,2jt1zmAB5VEY9TLNNiXLKW,Marshmello;Khalid;Slushii,Silence (Slushii Remix),Silence - Slushii Remix,46,194420,False,0.518,0.977,0,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,4,progressive-house,2024
83956,0cge96qsW6ifXppeiiRIGd,Hardwell;Conor Maynard;Snoop Dogg,How You Love Me (feat. Conor Maynard & Snoop Dogg),How You Love Me (feat. Conor Maynard & Snoop Dogg),47,194285,False,0.775,0.723,0,-4.095,1,0.0468,0.282,0.000371,0.126,0.756,104.991,4,progressive-house,2024
83957,33P76PS6skAOeQzYK77xss,Hardwell;Lee Grant,REMINISCE,REMINISCE,49,241875,False,0.52,0.966,5,-5.845,0,0.0601,8.96e-05,0.197,0.297,0.0382,128.02,4,progressive-house,2024
83958,6uyltToZgo3MDKhCJ7F8Wc,Porter Robinson,Nurture,Musician,54,238870,False,0.617,0.737,1,-5.224,1,0.0321,0.0119,0.0,0.0571,0.522,120.033,4,progressive-house,2024
83959,7DWz2CuCILJquIZOrTBly1,Eelke Kleijn,De Orde Van De Nacht,De Orde Van De Nacht,51,205097,False,0.658,0.773,1,-6.082,0,0.0329,0.000442,0.934,0.117,0.425,120.012,4,progressive-house,2024
83960,1Rmxhk9QkgjJAPifwkA4uM,Don Diablo;KiFi,The Same Way,The Same Way,48,184838,False,0.619,0.71,4,-3.058,1,0.0403,0.136,0.0,0.151,0.359,124.106,4,progressive-house,2024
83961,4zhG9ruZL1Kj64X5zLiCcO,Hardwell,SELF DESTRUCT,SELF DESTRUCT,49,242812,False,0.67,0.926,1,-6.866,0,0.165,0.00201,0.704,0.139,0.0476,131.994,4,progressive-house,2024
83962,7fCR5jaisnPxIHcvyUKAv9,Axwell;Shapov;Years,Belong,Belong - Axwell & Years Remode Edit,44,217500,False,0.536,0.881,6,-3.102,1,0.0388,0.0273,0.0,0.104,0.215,127.958,4,progressive-house,2024
83963,56pKxbJR1QFD8fmcqNI4R5,Le Youth;Sultan + Shepard;Emily Falvey,Pattern,Pattern,53,252058,False,0.612,0.741,4,-7.002,0,0.0359,0.0759,0.000416,0.121,0.0672,122.001,4,progressive-house,2024
83964,2bCjaF7cRm53Wdq9RtkYJu,Zeds Dead;Dragonette;DNMO,Northern Lights (Remixes),Neck And Neck - DNMO Remix,60,182400,False,0.601,0.591,5,-7.407,0,0.0337,0.0188,0.0766,0.126,0.37,150.044,4,progressive-house,2024
83965,4pD9SWYlUlzj47sUkWtAxp,Jack Back,Survivor / Put Your Phone Down (Low),Survivor,57,163236,False,0.715,0.87,3,-3.303,1,0.0494,0.00975,0.0927,0.0829,0.305,125.008,4,progressive-house,2024
83966,6aWiGv6hPG0o3ri7QHNs8t,Marshmello,Joytime,Find Me,48,180000,False,0.557,0.889,0,-4.045,1,0.0499,0.00012,0.000225,0.325,0.173,142.015,4,progressive-house,2024
83967,6x7r0lpyqxBKGq8J7LFMeu,Martin Garrix;Dawn Golden,Seven,Sun Is Never Going Down (feat. Dawn Golden),45,204418,False,0.506,0.726,5,-5.964,0,0.0366,0.00308,8.05e-05,0.266,0.266,128.044,4,progressive-house,2024
83968,58u2M8igOOD89doT24hjf7,Hardwell;Trevor Guthrie,Summer Air (feat. Trevor Guthrie),Summer Air,41,201904,False,0.632,0.574,4,-8.584,1,0.053,0.0951,0.0,0.215,0.556,125.99,4,progressive-house,2024
83969,7AN0hFYz8HBixfNKRn1sls,Swedish House Mafia,Paradise Again,For You,55,322298,False,0.461,0.644,9,-6.12,1,0.0482,0.138,0.054,0.142,0.0372,122.012,4,progressive-house,2024
83970,7cdA1Rzltz10frwA33DcQH,Estiva,Group Therapy 500 Live From Los Angeles - Deep Set,Rays,37,289459,False,0.678,0.791,10,-8.798,0,0.0396,0.0259,0.843,0.176,0.185,122.659,4,progressive-house,2024
83971,4O799OM270z43L7pKzNqrt,Showtek,We Like to Party,We Like to Party - Original Mix,53,280990,False,0.587,0.906,11,-4.655,0,0.0419,0.000212,0.944,0.104,0.184,127.98,4,progressive-house,2024
83972,22Gd0aeeTTa5E81i5bJ3FB,AVIRA;Chris Howard,Gold,Gold,48,220644,False,0.561,0.856,0,-5.836,0,0.0403,0.0907,0.0844,0.17,0.113,124.093,4,progressive-house,2024
83973,5BchaCO4QMiAIugGp5UpUX,Calvin Harris;Jorja Smith;Lil Durk,Funk Wav Bounces Vol. 2,Somebody Else (with Jorja Smith & Lil Durk),57,178560,True,0.707,0.78,10,-3.881,0,0.0304,0.253,1.16e-06,0.35,0.951,89.986,4,progressive-house,2024
83974,6IDkdabcsyZmLQDCMtp6An,Armin van Buuren;Vini Vici;Tribal Dance;Natalie Wamba Berry,Yama,Yama,49,196521,False,0.609,0.954,5,-5.506,1,0.171,0.0122,0.05,0.138,0.117,138.051,4,progressive-house,2024
83975,0GRoERSBBky3YgdKW2w2Vc,Don Diablo;Jessie J,Brave,Brave,55,184026,False,0.654,0.874,6,-3.885,1,0.0543,0.169,1.77e-06,0.134,0.542,119.85,4,progressive-house,2024
83976,1rWoVZYprb19V7qDTXhpJL,Mike Williams;Justin Mylo;Sara Sangfelt,Face Up To The Sun,Face Up To The Sun,51,194827,False,0.652,0.913,7,-4.055,1,0.0336,0.0784,0.000346,0.0533,0.595,125.992,4,progressive-house,2024
83977,6ByN6v7D5YUogv622VMGrk,Swedish House Mafia,Paradise Again,Calling On,54,275828,False,0.45,0.817,5,-6.488,0,0.212,0.0493,0.0432,0.168,0.0958,123.934,4,progressive-house,2024
83978,77gg2iID0drmIb7bvj3pqo,Bassjackers;L3N,Fall,Fall,55,150000,False,0.688,0.845,7,-4.095,1,0.0436,0.0014,0.64,0.117,0.453,130.0,4,progressive-house,2024
83979,70pCGxki9NjJTk9nzYu8Di,Above & Beyond;Zoë Johnston;Etherwood,Giving It Out (Etherwood Remix),Giving It Out - Etherwood Remix,41,321379,False,0.335,0.777,1,-5.599,1,0.0431,0.00317,0.0721,0.108,0.0611,109.04,5,progressive-house,2024
83980,2S1JV3N08V5poRs2RbIMOp,Syn Cole,Need Ya,Need Ya,53,160766,False,0.737,0.809,11,-6.185,0,0.0529,0.00545,0.445,0.486,0.589,124.049,4,progressive-house,2024
83981,6nbXYLeP21ksEQNFrHl2a2,Audien;Joe Jury,Drifting Away,Drifting Away,55,198750,False,0.543,0.623,10,-4.067,1,0.0314,0.204,0.0,0.161,0.171,127.884,4,progressive-house,2024
83982,2N85JtbjMKeqNUgz7PqHFD,Marshmello,Shockwave,Fairytale,45,155586,False,0.56,0.919,6,-4.344,1,0.0325,0.000253,0.957,0.346,0.568,144.964,4,progressive-house,2024
83983,5K3dTaVxbZUOzJwFJhbj2A,Sick Individuals;Ekko,Flame,Flame,49,171208,False,0.642,0.921,11,-3.066,0,0.0491,0.0228,1.13e-05,0.296,0.409,128.0,4,progressive-house,2024
83984,5XFf7KH7vlpUck2XNHH3oY,Lucas & Steve,SICK,SICK,54,183750,False,0.65,0.989,1,-3.693,1,0.0551,0.000366,0.824,0.309,0.207,128.026,4,progressive-house,2024
83985,3otra9el4GhzYrql7RGjGc,Vicetone,Always Running,Always Running,50,178537,True,0.677,0.86,6,-2.707,0,0.0376,0.497,0.00756,0.156,0.463,121.005,4,progressive-house,2024
83986,1IjuevPDJ8Sa97wFwQ5j4V,Marshmello;Bastille;Frank Walker,Happier (Remixes),Happier - Frank Walker Remix,45,196571,False,0.712,0.646,5,-4.23,1,0.182,0.116,0.0,0.123,0.607,104.998,4,progressive-house,2024
83987,7mY5rHx11vyazThG8xIBzO,Gareth Emery;Dani Poppitt,Friendly Fires,Friendly Fires,49,292026,False,0.539,0.747,11,-7.569,0,0.0306,0.00555,0.0139,0.247,0.167,130.011,4,progressive-house,2024
83988,1bW2JNdrpTOUew8G7UeUhP,Marshmello,Shockwave,Supernovacane,47,179955,False,0.514,0.926,5,-3.188,0,0.0317,0.000845,0.0345,0.0891,0.556,151.921,4,progressive-house,2024
83989,5KzCynjLHERTYYPFholHLr,Sick Individuals;Dastic,I'll Be There,I'll Be There,55,175238,False,0.585,0.86,8,-3.836,1,0.045,0.0802,0.0,0.138,0.544,125.902,4,progressive-house,2024
83990,4UCdQ7bEg49S8P9rq5HVRO,Andrew Bayer,Journey To ABGT500 pt.2,The District (ABGT499D3),32,299536,False,0.567,0.855,1,-5.844,0,0.0857,0.000522,0.584,0.0813,0.151,128.112,4,progressive-house,2024
83991,0vrubfVLTbMi3GQilZaiOq,Above & Beyond;Richard Bedford;Blastoyz,10 Years of Group Therapy (Part 2),Sun & Moon - Blastoyz Remix,36,211002,False,0.64,0.881,6,-3.029,0,0.0632,0.00472,0.116,0.325,0.147,138.04,4,progressive-house,2024
83992,4Ukfz6oCzkU5OlA7px1Ase,Andrew Bayer,Journey To ABGT500 pt.2,"If You Loop It, They Will Come (ABGT499D3)",33,320625,False,0.549,0.937,7,-7.872,1,0.0829,0.000274,0.919,0.129,0.301,128.034,4,progressive-house,2024
83993,53wwYV2Dx9d4mByCvmzbEa,Andrew Bayer,Journey To ABGT500 pt.2,Memories (ABGT499D3),31,300000,False,0.201,0.896,1,-6.664,0,0.0502,0.00106,0.00537,0.181,0.385,127.975,4,progressive-house,2024
83994,1jkh0HKmZnBELVtNcWQ3eZ,Tony Junior;Futuristic Polar Bears;Skazi,Breathless,Breathless,52,172374,False,0.323,0.956,6,-3.971,0,0.0372,0.000116,0.533,0.123,0.0467,133.605,4,progressive-house,2024
83995,6X7t9Do69hFpUKbpgpMrBy,Albin Myers;ODZ,BLANDBAND VOL.1,pSyKoSeN,32,123821,True,0.81,0.805,11,-8.419,0,0.0707,0.0136,0.426,0.198,0.753,126.131,4,progressive-house,2024
83996,3mM7JqDOcGQ23lts9b6uE6,Above & Beyond;Zoë Johnston;Nourey,Journey To ABGT500 pt.2,Only A Few Things (ABGT499D3) - Nourey Remix,38,291840,False,0.637,0.702,1,-11.412,1,0.0517,0.0177,0.816,0.354,0.2,124.961,4,progressive-house,2024
83997,2jau2o7VtYdWkcU9IeDFBd,Matisse & Sadko;Raiden;Justin Jesso,Me Without Us (with Justin Jesso),Me Without Us (with Justin Jesso),45,201254,False,0.514,0.615,8,-5.811,1,0.037,0.224,0.0,0.166,0.413,144.877,4,progressive-house,2024
83998,41VQsZP0pOHnWCPTfcp5r4,Andy Moor;GXD,Black Hole Trance Music 10-22,Resurrection - GXD Extended Remix,0,352027,False,0.473,0.947,11,-3.534,0,0.0374,0.000525,0.885,0.342,0.488,134.967,4,progressive-house,2024
83999,6BBd7p4EKS5KmLfEGm1vA7,Futuristic Polar Bears;Chrom3,"Pure House, Vol. 4",Bring the Heat - Original Mix,0,399464,False,0.793,0.829,1,-7.118,1,0.0685,8.67e-05,0.253,0.147,0.273,126.978,4,progressive-house,2024
109000,2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein;The Weeknd,Hyperion,Lost in the Fire (feat. The Weeknd),85,202093,True,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,techno,2024
109001,0b6wdul3A5sQNpIOv03OxP,Duke Dumont,Ocean Drive,Ocean Drive,72,206320,False,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4,techno,2024
109002,0zoGVO4bQXG8U6ChKwNgeg,Taeko Onuki,MIGNONNE (Mastered by Bernie Grundman),4:00A.M.,70,336960,False,0.631,0.644,10,-10.81,0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4,techno,2024
109003,6uBhi9gBXWjanegOb2Phh0,Zedd;Alessia Cara,Stay,Stay,76,210090,False,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,4,techno,2024
109004,5aUSEPNd3m5xliFK4pn5mU,Zedd;Kehlani,Good Thing (with Kehlani),Good Thing (with Kehlani),68,210901,True,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,3,techno,2024
109005,1vdYudatKL5iRIM7i6vkvG,Argy,Tataki,Tataki,59,328780,False,0.826,0.401,2,-11.684,1,0.117,0.0154,0.795,0.0999,0.0561,122.017,4,techno,2024
109006,1elhmWW7Bv0MOQj2gAsyoV,Zedd;Maren Morris;BEAUZ,Make You Say,Make You Say,75,206000,False,0.687,0.61,8,-4.713,0,0.0499,0.351,0.0,0.175,0.649,128.15,4,techno,2024
